IP;United_States_West;United_States_East;United_Kingdom;Australia;France;South_Korea;Japan;Spain;Italy;Brazil;Canada_West;Canada_East;Germany_West;Germany_East;Poland;Russian;Sweden;Turkey
52.223.247.251;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
45.113.128.34;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.76;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.217;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.112;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.69;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.121;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.138;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.83;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.37;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.184;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.32;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.75;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.87;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.165;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.209;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.122;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.139;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
45.113.128.161;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.91;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.85;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.129.25;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.49;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.110;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.140;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.175;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.108;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.129.24;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.129.20;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.29;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.155;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.187;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.109;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.121;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
52.223.247.169;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.145;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.103;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.144;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.230;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.214;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.165;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.201;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.173;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.113;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.182;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.84;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.88;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.143;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.222;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.11;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.207;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.162;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.169;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.17;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.233;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.129.28;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.80;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.190;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.42;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.111;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.143;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.176;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.132;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.93;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.129.12;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.70;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.85;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.129.19;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.229;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.111;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.30;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.38;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.76;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
111.221.39.27;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.182;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.118;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.60;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.44;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.81;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.87;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.129.26;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.136;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.224;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.247;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.90;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.116;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.129.27;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.183;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.242;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.213;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.153;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.143;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.245;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
45.113.130.114;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.53;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.173;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.103;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.108;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.106;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.175;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.38;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.129.29;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.125;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.179;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.171;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.177;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.186;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
52.223.247.152;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.38;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.104;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.107;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.61;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.94;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.218;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.226;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.249;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.78;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.109;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.63;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.40;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.188;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.79;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.17;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.102;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.142;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.49;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.114;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.243;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.89;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.100;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.105;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.189;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.92;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.15;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.39;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.73;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
52.223.247.112;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.186;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.170;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.168;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.203;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.133;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.241;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.43;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.157;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.120;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.204;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.245;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.117;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.16;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.112;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.43;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.74;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.172;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.68;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
111.221.39.158;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.120;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.165;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.11;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.52;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.53;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.88;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.140;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.184;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.160;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.26;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.74;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.215;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.40;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.137;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.92;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
52.223.247.87;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.14;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
52.223.247.81;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.174;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.72;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.13;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.154;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.130.162;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.85;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.202;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.185;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.172;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.150;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.129.16;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.19;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.48;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.18;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.105;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.136;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
45.113.130.35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.73;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.25;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.251;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.177;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.54;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.219;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.248;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.55;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.149;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.115;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.210;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.119;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.168;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.107;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.244;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.151;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
45.113.129.22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.129.6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.72;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
52.223.247.146;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.130.117;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.167;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45.113.128.190;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.110;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.117;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.111;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.35;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.106;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.108;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.122;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.103;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.114;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.159;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.105;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.120;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.102;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.46;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.134;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.101;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.124;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.126;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.109;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.188;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.125;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.107;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.178;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.146;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.183;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
45.113.128.71;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.104;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
99.181.88.119;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
52.223.195.227;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.205.214;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.207.236;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1
52.223.195.180;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.37;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;1
185.42.207.238;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;1
185.42.204.7;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1
99.181.68.135;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.204.40;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.207.197;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.204.41;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.204.13;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.204.23;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;1
185.42.204.38;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.205.134;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.204.62;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.204.53;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.207.111;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.207.246;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.204.79;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1
52.223.195.49;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.195.26;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1
185.42.207.165;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.195.103;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.207.214;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.204.25;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.206.55;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.65.157;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1
185.42.207.221;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;1
52.223.195.85;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.195.11;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.83;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.204.39;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1
52.223.195.130;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.209.81;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.209.202;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.209.78;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.208.33;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.209.194;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.209.54;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.208.216;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.209.179;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.208.59;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.208.110;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
99.181.80.37;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.209.250;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.209.247;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.209.241;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.208.186;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2.21.91.41;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.209.85;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.209.205;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.208.217;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.208.72;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.209.95;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.208.36;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.208.218;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
99.181.80.11;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.209.190;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.208.58;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.209.163;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.209.32;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.209.204;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2.21.91.17;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.208.192;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
52.223.209.187;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
